Tweet Date,cleaned_text,Sentiment
2022-12-01 07:39:13+00:00,in this ngonten ngobrolin emiten we will discuss pt hanjaya mandala sampoerna tbk shares or known as hmsp,Neutral
2022-11-26 03:06:00+00:00,ggrm hmsp pass these cigarette stocks gain profit in a year,Positive
2022-11-10 11:03:21+00:00,why is cigarette excise tax increased lets try reading the content below first check out other content,Neutral
2022-11-07 04:28:45+00:00,official cigarette excise rates will increase by an average of percent in and take a peek at the prospects for ggrm and hmsp shares,Negative
2022-11-07 00:36:34+00:00,shares of sampoerna cigarettes hmsp to gudang garam ggrm affected by excise,Negative
2022-11-04 05:36:56+00:00,in september i bought hmsp shares at a price of in large quantities almost a third of the total portfolio value because we strongly believed in good fundamentals but in march the market crashed the jci dropped to due to the pandemic and hmsp also dropped to but we just held on,Positive
2022-10-30 07:59:48+00:00,check akra essa doid tcpi and hmsp stock recommendations for today,Neutral
2022-10-28 03:20:00+00:00,hmsp until q recorded a net profit of rp trillion or dropped vs q which was recorded at rp trillion thus basic earnings per share fell by rp sheet from rp in q,Negative
2022-10-28 02:33:03+00:00,check out hm sampoerna hmsp stock recommendations amidst declining net profit,Negative
2022-10-28 00:30:05+00:00,check akra essa doid tcpi and hmsp stock recommendations for today,Neutral
2022-10-27 15:31:39+00:00,lower s excise so that hmsp and ggrm will be even more bullish,Positive
2022-10-24 13:15:02+00:00,ihsg potential to reach tomorrow check eraa hmsp akra shares,Positive
2022-10-22 04:53:51+00:00,unvr indf hmsp myor ggrm its time for consumer stocks to rise,Positive
2022-10-14 13:28:21+00:00,inco has not been given although ihsg is struggling almost with a stagnant portfolio the conclusion is to choose stocks that are really defended by the market maker hmsp is actually accelerating to the north,Positive
2022-10-13 23:50:12+00:00,super quadrant system october idxsmcliquid stocks that outperform trend and uptrend stocks with alert buy signals lppf and myor stocks with buy now signals hmsp bdmn and indy,Positive
2022-10-07 13:07:15+00:00,bbca and bbr shares are currently controlled and traded by foreigners the longterm strength of these shares is because their fundamentals are good an example of a share that was once dumped and abandoned by foreigners is hmsp,Neutral
2022-10-02 23:06:34+00:00,cigarette excise grid fate of ggrm to hmsp shares,Neutral
2022-10-02 22:31:58+00:00,yugen ihsg strengthens hmsp to klbf enter the menu of selected stocks at the beginning of the week,Positive
2022-09-30 01:46:27+00:00,lyrics of myor unvr hmsp ggrm stock recommendations from kanaka hita solvera friday,Neutral
2022-09-29 06:16:51+00:00,suddenly two cigarette stocks hmsp and ggrm skyrocketed in todays trading making investors happy how about the other stocks,Positive
2022-09-29 00:43:39+00:00,samuel sekuritas stock recommendations today trading buy hmsp ggrm mika,Positive
2022-09-28 05:30:00+00:00,the share prices of two cigarette giants pt gudang garam tbk ggrm and pt h m sampoerna tbk hmsp have strengthened together,Positive
2022-09-25 00:13:45+00:00,isnt there a difference in comparing bbca with hmsp or ggrm,Neutral
2022-09-25 00:11:30+00:00,valuation valuation the nominal price is not important what is important is the valuation for the size of a bluechip bbca is already very expensive compared to its compatriots remember even hmsp ggrm can fall from grace,Negative
2022-09-24 13:02:39+00:00,mlbi does everyone like to get drunk smgr the one who owns the factory in kalimantan seems to be intp bumn karya the corruptors should be fixed first hmsp as long as the excise tax is still that much cigarette companies wont go anywhere,Negative
2022-09-20 22:08:00+00:00,yugen ihsg weakens hmsp to pwon enters the menu of selected stocks,Negative
2022-09-19 14:43:51+00:00,i once lost million in hmsp buy feb cl sep a very valuable lesson for me but strangely after not having the shares which used to be pack a day now i only have packs if coffee in a month is equivalent to lot of itmg shares crazy huh,Negative
2022-09-13 07:16:07+00:00,consumer stocks because the economy is starting to improve in peoples consumption levels are increasing unvr hmsp icbp are performing,Positive
2022-09-12 12:46:08+00:00,we give an example with the title the story of stocks disaster at the peak of performance wiim vs hmsp,Neutral
2022-09-07 07:17:38+00:00,if you have hmsp shares and you are mined and of your money is there and today you see the price has dropped to what are you going to do guys helpppppp me woeee hmsp is cunked,Negative
2022-09-05 23:53:02+00:00,analysts predict that ihsg today is still under pressure several consumer stocks such as unvr hmsp icbp indf and bank stocks such as bbca bbni bbri are recommended,Negative
2022-08-31 08:09:57+00:00,want to fry hmsp shares maam,Negative
2022-08-30 23:10:07+00:00,blackrocks different attitudes on ggrm hmsp shares,Neutral
2022-08-27 04:34:47+00:00,given a little share by his son haha mahaka price is stable want to add trading to hmsp success for the mahaka family nice knowing you all,Negative
2022-08-26 23:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp net profit fell in the first half of compared to the same period last year even though net sales rose hmsps first half net profit margin in the last five years has tended to decline,Negative
2022-08-22 22:16:11+00:00,yugen ihsg has potential to strengthen hmsp to indf enter selected stock menu,Positive
2022-08-15 11:33:43+00:00,hmsp and ggrm can be said to be under pressure for the past year with the continued increase in customs duties lets check how the companys performance is,Negative
2022-08-10 10:53:40+00:00,in fact the cigarette companies that have given me profits in stocks are wiim wismilak and hmsp sampoerna but my favorite is ggrm gudang garam surya i want to buy it but the increase is not enough its not suitable for trading lol,Negative
2022-08-09 12:52:39+00:00,hmsp is it still safe to hold bro,Neutral
2022-08-06 21:20:34+00:00,cigarette excise increases check out ggrm and hmsp stock recommendations,Negative
2022-08-06 09:14:15+00:00,profits both drop check out the following hmsp and ggrm stock recommendations,Negative
2022-08-02 02:44:47+00:00,the determination will be seen in the q financial report later if it still goes down well we can say welcome to the longterm downtrend sido joins the unvr hmsp and aces,Negative
2022-08-01 22:35:22+00:00,yugen ihsg strengthens today hmsp to bbni enter the menu of selected stocks,Positive
2022-08-01 07:04:33+00:00,hmsp net profit corrected stock target lowered to rp,Negative
2022-07-29 13:21:26+00:00,this is why i am not tempted at all to buy cigarette company stocks bentoel goes private gudang garam is losing money sampoerna hmsp from at a price of thousand is now below rupiah,Negative
2022-07-27 10:53:40+00:00,since i had a patrol duty last night i couldnt analyze as usual here are raw stock materials to analyze of which is hmsp the remaining four are via wa hopefully it will be profitable,Neutral
2022-07-18 23:50:02+00:00,ihsg predicted to continue to rise mnc securities favors bmrihmsp stocks,Positive
2022-07-12 22:01:48+00:00,yugen ihsg strengthens today monitor selected stocks from hmsp to asri,Positive
2022-07-05 08:12:46+00:00,so that investorstraders can start trading lot unit used in stock investment where one lot means shares so buy at least lot hmsp rp per share lot rp antm rp lot rp,Neutral
2022-07-04 06:31:03+00:00,affected by inflation sentiment ggrm hmsp unvr indf shares all drop,Negative
2022-07-03 10:11:48+00:00,the performance of cigarette stocks such as ggrm hmsp wiim itic is still overshadowed by the increase in excise but is it true that ahead of the presidential election cigarette excise will not increase lets find out the full story of cigarette stocks in the following video,Negative
2022-06-21 06:36:28+00:00,ahead of dividend payment hmsp shares strengthen,Positive
2022-06-20 01:50:35+00:00,ihsg potentially strengthens today unvr smra and hmsp shares can be monitored,Positive
2022-06-19 15:08:17+00:00,consumer goods stock analysis mentor is good tom hardi ultj thomas william icbp robert widjaja hmsp,Neutral
2022-06-16 23:53:40+00:00,today cum dividend aldo rp cmry rp tebe rp hmsp rp oils rp tmas rp tbms usd cum date stock split homi cum right issue esta each holder of old shares has the right to redeem new shares at a price of rp,Neutral
2022-06-16 06:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp will distribute cash dividends for the financial year of rp trillion or rp per share the distribution of cash dividends is a decision of the annual general meeting of shareholders on june,Positive
2022-06-14 22:32:03+00:00,yugen ihsg potentially under pressure monitor selected stocks hmsp to bbni,Negative
2022-06-14 06:59:27+00:00,hmsp distributes dividends of rp share note the date,Positive
2022-06-14 06:39:14+00:00,do you have hmsp shares on loan,Neutral
2022-06-14 02:11:21+00:00,issuer news pt hm sampoerna tbk hmsp is preparing to distribute dividends for the fiscal year worth idr trillion or equivalent to idr per share disclaimer on,Positive
2022-06-10 23:15:04+00:00,cigarette manufacturer of the sampoerna mild and dji sam soe brands pt hm sampoerna tbk hmsp announced that it will distribute dividends of idr per share for the financial year,Positive
2022-06-10 08:05:34+00:00,royal hm sampoerna hmsp distributes dividends of idr trillion or idr per share,Positive
2022-06-10 05:18:38+00:00,hmsp recorded a net income increase of percent or idr trillion this result recorded a slight increase compared to which was only idr trillion,Positive
2022-06-09 10:42:00+00:00,cigarette issuer hm sampoerna will hold an annual general meeting of shareholders agm how much is hmsps dividend,Neutral
2022-06-09 04:15:04+00:00,hm sampoerna hmsp expected to distribute dividends of idr per share profit from skt,Positive
2022-06-09 03:04:34+00:00,recommendation to hold hmsp and ggrm cigarette stocks heres why,Positive
2022-06-08 22:12:03+00:00,yugen ihsg potentially under pressure monitor selected stocks hmsp to itmg,Negative
2022-06-08 13:53:33+00:00,ihsg could continue rally tomorrow monitor bmri ptpp and hmsp shares,Positive
2022-06-07 13:20:03+00:00,ihsg chasing level tomorrow watch hmsp ptpp tlkm shares,Positive
2022-06-07 00:00:26+00:00,those who get trapped hmsp will be sick if you get trapped itmg smile widely wkwkwk,Negative
2022-06-06 12:33:03+00:00,ihsg still weakening limitedly tomorrow watch hmsp ptpp and tlkm shares,Negative
2022-06-06 11:13:48+00:00,hmsp but the last months it has started to rise,Positive
2022-06-05 22:00:42+00:00,artha sekuritas ihsg weakens hmsp to assa become todays preferred stocks,Negative
2022-06-05 10:07:10+00:00,you didnt want to buy now its your turn to comment on profitability not fundamentals,Neutral
2022-06-02 22:45:07+00:00,yugen ihsg strengthens hmsp to wika enter weekend stock menu,Positive
2022-06-02 02:31:51+00:00,artha sekuritas recommendation hold hmsp bsde ptpp and tlkm buy eraa shares,Positive
2022-06-01 22:08:33+00:00,yugen ihsg strengthens hmsp to pwon included in todays selected stock menu,Positive
2022-05-30 14:27:35+00:00,ihsg continues rally tomorrow hmsp ptpp tlkm shares can be monitored,Positive
2022-05-30 13:32:17+00:00,hmsp srtg akra admr,Neutral
2022-05-22 06:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp will hold the annual and extraordinary on june at wib holders whose names are registered in the shareholders register on may at wib are entitled to attendbe represented at the event,Neutral
